"text","label"
"La concurrence sur le marché est nécessaire pour favoriser l'innovation.","1"
"Avec une distribution équitable des ressources, nous pouvons éliminer la pauvreté.","2"
"Le gouvernement doit prendre des mesures pour réduire les inégalités économiques et sociales.","2"
"Le référendum sur l'initiative locale a attiré un taux de participation élevé.","0"
"Le gouvernement a lancé une nouvelle campagne pour promouvoir les sites touristiques locaux.","0"
"Renforcer la cybersécurité protège l'infrastructure nationale.","1"
"Il faut protéger les chômeurs, pas les stigmatiser.","2"
"Pour stimuler l'économie, il faut réduire l'impôt sur les sociétés.","1"
"Davantage de ressources devraient être allouées à l'éducation.","2"
"Un arc-en-ciel est apparu après une courte ondée.","0"
"Les citoyens réclament plus de transparence dans les décisions politiques.","0"
"Les taxes sur les produits de luxe doivent être fortement augmentées.","2"
"L'État a le devoir d’assurer une sécurité et un bien-être social à tous ses citoyens.","2"
"Il n'est pas inutile que les syndicats luttent pour les travailleurs.","2"
"La diminution des impôts favorise la croissance économique et l'investissement.","1"
"La dérégulation du marché du travail stimule l'emploi et l'investissement.","1"
"J'ai agi pour un avenir durable.","0"
"La foire annuelle reviendra la semaine prochaine.","0"
"L'État doit investir dans la police et l'armée avant tout.","1"
"Un nouvel atelier de recyclage a ouvert pour transformer les déchets en art.","0"
"Renforcer les frontières est une priorité pour garantir la protection du territoire.","1"
"La rénovation de la place centrale de la ville est enfin terminée.","0"
"Une nation autosuffisante minimise la dépendance étrangère.","1"
"La gratuité totale des soins dentaires et visuels est un pas vers un accès égal à la santé.","2"
"Les dépenses gouvernementales doivent être réduites pour éviter la dette publique.","1"
"Les éoliennes et les panneaux solaires sont interconnectés à créer une économie verte et créer des jobs pour des générations à venir.","2"
"Nous devons veiller à ce que tout le monde ait accès à une éducation de qualité.","2"
"La protection de l'environnement est une responsabilité partagée.","2"
"Les politiques publiques doivent prioriser la lutte contre la précarité énergétique.","2"
"Répondre aux inefficiences de sécurité devrait refléter une résurgence de vigilance transnationale.","1"
"La laine vient principalement des moutons.","0"
"On ne devrait refuser un soutien international que dans un contexte exceptionnel et bien réfléchi.","0"
"Pour protéger notre culture, nous devons limiter l'immigration.","1"
"J'ai aidé quelqu'un dans le besoin.","0"
"Les villes moyennes font face à des problèmes de dévitalisation économique.","0"
"Nous ne devons pas privatiser les prisons.","2"
"Les prêts étudiants doivent être abolis.","2"
"La réglementation gouvernementale étouffe l'innovation et l'entrepreneuriat.","1"
"On ne peut pas ignorer la crise du logement.","2"
"L'éducation non étatique permet plus de liberté pédagogique.","1"
"J'ai visité une exposition d'art.","0"
"La réduction des émissions de carbone doit être une priorité pour le gouvernement.","2"
"Je trouve le dernier livre de cette auteure très inspirant.","0"
"Plaidez pour un gouvernement limité pour héritier la gouvernance autonome durable.","1"
"La censure ne doit jamais être employée en démocratie.","0"
"Nier le changement climatique n'est pas réaliste.","2"
"L'impôt est un frein à l'innovation et à la création de richesses.","1"
"Les défenseurs des droits de l'enfant militent pour une amélioration des droits de l'enfant à l'échelle mondiale.","0"
"La nouvelle édition du festival alimentaire a été un grand succès.","0"
"Chaque citoyen devrait pouvoir exprimer librement son opinion patriotique.","1"
"Le gouvernement actuel, malgré les nombreuses critiques de l'opposition de gauche, continue à défendre la réforme du marché du travail, affirmant qu'elle est nécessaire afin de rendre l'économie plus compétitive à l'échelle internationale.","1"
"Une nouvelle enquête révèle le coût de la vie élevé dans les grandes villes.","0"
"L'éducation à la paix devrait être introduite dans les programmes scolaires.","2"
"La basilique Saint-Pierre est l'un des plus grands édifices religieux du monde.","0"
"Cette année, la ville a accueilli le sommet mondial sur le climat.","0"
"Il est nécessaire d'alléger les charges sociales qui pèsent sur nos entreprises.","1"
"Le ministre de l'économie a décrit les plans pour la reprise après la pandémie.","0"
"Assetir le droit à des soins de santé accessibles est notre priorité.","2"
"La protection de l'environnement est essentielle pour un avenir durable.","2"
"Une armée forte est le meilleur moyen d'assurer la paix.","1"
"C'est important de bien se protéger du soleil pendant l'été.","0"
"Les océans abritent une faune et une flore diversifiées.","0"
"Pour une société libre et prospère, réduisons la taille de l'État.","1"
"Les énergies renouvelables sont non seulement bonnes pour la planète, mais aussi économiquement viables.","2"
"La transformation de l'ancien aéroport en parc a été approuvée.","0"
"Les agriculteurs attendent leur plus grande récolte de blé depuis dix ans.","0"
"La bureaucratie étouffe le potentiel entrepreneurial.","1"
"Les fonds publics devraient encourager l'innovation sociale.","2"
"Une plus grande équité fiscale est nécessaire pour lutter contre les inégalités.","2"
"Les valeurs traditionnelles doivent être protégées dans notre société.","1"
"La transition écologique est une question de survie pour l'humanité.","2"
"Les aides sociales devraient être réduites lorsqu’elles ne créent pas d'emplois durables.","1"
"La grève des chauffeurs de bus a eu un impact majeur sur le trafic matinal.","0"
"Les dinosaures ont disparu il y a environ 65 millions d'années.","0"
"L'Union européenne ne doit pas abandonner ses valeurs sociales fondamentales.","2"
"La justice sociale doit être le moteur de l’économie, pas l’inverse.","2"
"Des chercheurs locaux ont développé une nouvelle technologie dans le domaine des énergies renouvelables.","0"
"La propriété privée est sacrée.","1"
"L'équipe locale de football a remporté une victoire décisive hier.","0"
"Nous ne devons pas laisser la corruption gangréner la société.","2"
"Une fiscale simplifiée et allégée favoriserait la croissance économique.","1"
"L'égalité d'accès au logement doit être un droit fondamental.","2"
"Sortir du nucléaire signifierait augmenter nos émissions de CO2 et dépendre des importations d'énergies fossiles.","1"
"Les plans pour un nouveau parc national ont été approuvés.","0"
"Le droit à un environnement propre et sain, doit inclure une transition vers l'énergie renouvelable consciencieuse.","2"
"Nous devons investir dans les technologies vertes et renouvelables.","2"
"La responsabilité individuelle est un pilier de notre système économique.","1"
"Nous devons exiger une plus grande cohérence fiscale des grandes entreprises.","2"
"Le système fiscal actuel pénalise le succès et décourage l'initiative privée.","1"
"La fréquentation des parcs est en hausse.","0"
"Des impôts progressifs sont nécessaires pour une société juste.","2"
"Le Nutella est une marque de pâte à tartiner aux noisettes et au cacao.","0"
"Les restrictions sévères sur l'immigration nuisent à notre économie.","1"
"L'État doit arrêter de subventionner les entreprises non rentables.","1"
"Les problèmes d'immigration irrespectueuse des lois engendrent des défis majeurs pour notre sécurité.","1"
"L'économie du marché libre ne fonctionne pas pour tout le monde.","2"
"Nos industries ont besoin de protection contre la concurrence internationale déloyale.","1"
"La mairie finance un projet pour promouvoir le patrimoine local.","0"
"Le rêve des énergies 100% renouvelables est seduisant, mais pour le moment le nucléaire reste la meilleure solution d'un point de vue économique.","1"
"L'Europe ne doit pas fermer ses frontières aux réfugiés.","2"
"Renforcer notre système de défense protège notre souveraineté.","1"
"Démanteler le droit du travail n'est pas la solution.","2"
"La justice sociale doit être au cœur de toutes nos politiques.","2"
"La sécurité de l'emploi ne devrait pas être un luxe.","2"
"Augmentons les impôts sur les plus riches pour egaliser les richesses.","2"
"Les emplois locaux doivent être protégés contre l'externalisation.","1"
"Une nouvelle initiative vise à promouvoir l'égalité des sexes dans le milieu professionnel.","0"
"La dérégulation du marché du travail est une menace pour les droits des travailleurs.","2"
"La taxe sur les transactions financières pourrait aider à réduire les inégalités.","2"
"Nous ne pouvons pas nous permettre d'accueillir tous les réfugiés du monde.","1"
"Préférer les produits locaux stimule l'économie nationale et préserve les emplois.","1"
"J'ai médité.","0"
"La tradition et l'histoire sont les axes de notre nation et doivent être préservées.","1"
"L'Université introduit un nouveau programme d'études en intelligence artificielle.","0"
"Pour protéger l'environnement, le meilleur choix est d'augmenter notre dépendance aux énergies renouvelables.","2"
"J'ai hâte de repartir en voyage.","0"
"Les réglementations nationales doivent favoriser le déploiement de réacteurs nucléaires.","1"
"La nouvelle loi sur les déchets alimentaires entrera en vigueur l'année prochaine.","0"
